id_llamada,fecha,hora,id_agente,nombre_agente,turno,area,antiguedad_años,tipo_gestion,canal,provincia_cliente,AHT_segundos,FCR,rellamado_7dias,PEC_error_critico,NPS_score,satisfaccion_agente,ausente,motivo_ausencia,columna_sistema_interno
CALL-00570,2024-09-04,12:23,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Cobranza,Chat derivado a voz,Mendoza,322,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-01817,2024-05-06,13:20,AG006,Nicolás Pérez,Noche,Cobranzas,1,Soporte Técnico,Chat derivado a voz,Tucumán,435,0,1,0,6.0,4,0,,SVC_AR_2024
CALL-02066,2024-03-22,09:34,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Venta,Callback,Córdoba,402,0,0,0,2.0,5,0,,SVC_AR_2024
CALL-00128,2024-12-03,19:17,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Consulta,Inbound,Mendoza,173,1,0,0,9.0,1,0,,SVC_AR_2024
CALL-03395,2024-12-26,20:28,AG003,Camila Fernández,Noche,Soporte Técnico,5,Baja de Servicio,Outbound,Rosario,393,0,1,0,4.0,3,0,,SVC_AR_2024
CALL-03328,2024-09-22,11:19,AG006,Nicolás Pérez,Noche,Cobranzas,1,Reclamo,Outbound,Tucumán,397,1,0,0,10.0,4,0,,SVC_AR_2024
CALL-03752,2024-10-29,12:50,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Baja de Servicio,Callback,Mendoza,486,1,0,0,6.0,5,0,,SVC_AR_2024
CALL-02976,2024-03-23,08:15,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Soporte Técnico,Callback,Tucumán,531,1,0,0,9.0,4,0,,SVC_AR_2024
CALL-00981,2024-07-26,13:56,AG006,Nicolás Pérez,Noche,Cobranzas,1,Baja de Servicio,Chat derivado a voz,Santa Fe,340,1,0,0,7.0,3,0,,SVC_AR_2024
CALL-02301,2024-05-13,17:23,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Cobranza,Inbound,CABA,349,1,0,0,9.0,4,0,,SVC_AR_2024
CALL-00191,2024-06-07,22:57,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Reclamo,Callback,Santa Fe,353,1,0,0,10.0,5,0,,SVC_AR_2024
CALL-01140,2024-11-06,13:45,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Venta,Inbound,Buenos Aires,630,1,0,0,9.0,2,0,,SVC_AR_2024
CALL-00700,2024-06-14,18:57,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Venta,Callback,Rosario,378,0,1,0,4.0,4,0,,SVC_AR_2024
CALL-04796,2024-12-18,17:11,AG004,Lucas García,Mañana,Ventas,2,Venta,Callback,Buenos Aires,484,1,0,0,9.0,5,0,,SVC_AR_2024
CALL-00607,2024-01-14,19:33,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Consulta,Chat derivado a voz,Mendoza,170,1,0,0,9.0,5,0,,SVC_AR_2024
CALL-04277,2024-04-25,19:16,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Baja de Servicio,Inbound,Tucumán,299,1,0,0,9.0,4,0,,SVC_AR_2024
CALL-00302,2024-10-16,14:44,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Soporte Técnico,Inbound,Tucumán,457,0,1,0,6.0,3,0,,SVC_AR_2024
CALL-03421,2024-01-24,08:01,AG008,Agustín Sánchez,Tarde,Ventas,2,Reclamo,Inbound,Rosario,361,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-04836,2024-11-23,08:05,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Cobranza,Outbound,Rosario,356,1,0,0,,4,0,,SVC_AR_2024
CALL-01061,2024-08-26,17:27,AG010,Tomás González,Mañana,Cobranzas,1,CONSULTA,Chat derivado a voz,Rosario,88,1,0,0,4.0,4,0,,SVC_AR_2024
CALL-02566,2024-02-29,09:20,AG010,Tomás González,Mañana,Cobranzas,1,Venta,Outbound,CABA,422,0,1,1,4.0,5,1,,SVC_AR_2024
CALL-03728,2024-08-23,16:44,AG008,Agustín Sánchez,Tarde,Ventas,2,Venta,Outbound,Córdoba,361,1,1,0,6.0,5,1,,SVC_AR_2024
CALL-01070,2024-06-05,07:31,AG010,Tomás González,Mañana,Cobranzas,1,Reclamo,Chat derivado a voz,Buenos Aires,309,0,1,0,3.0,5,0,,SVC_AR_2024
CALL-02525,2024-07-01,19:12,AG014,Sebastián Castro,Tarde,Cobranzas,1,Soporte Técnico,Callback,CABA,485,1,0,0,9.0,3,0,,SVC_AR_2024
CALL-02206,2024-11-10,13:47,AG010,Tomás González,Mañana,Cobranzas,1,Cobranza,Inbound,Tucumán,281,0,0,1,1.0,4,0,,SVC_AR_2024
CALL-01244,2024-08-07,17:38,AG003,Camila Fernández,Noche,Soporte Técnico,5,Reclamo,Chat derivado a voz,Mendoza,301,1,0,0,,3,0,,SVC_AR_2024
CALL-00017,2024-05-14,12:32,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Baja de Servicio,Chat derivado a voz,Rosario,421,0,1,0,4.0,5,0,,SVC_AR_2024
CALL-03121,2024-02-29,13:26,AG014,Sebastián Castro,Tarde,Cobranzas,1,Reclamo,Callback,Santa Fe,407,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-04643,2024-10-02,13:26,AG006,Nicolás Pérez,Noche,Cobranzas,1,Soporte Técnico,Outbound,CABA,454,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-00816,03/10/2024,10:41,AG006,Nicolás Pérez,Noche,Cobranzas,1,Reclamo,Outbound,Córdoba,286,1,0,0,10.0,4,1,Sin justificar,SVC_AR_2024
CALL-03068,2024-04-24,15:43,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Baja de Servicio,Inbound,Buenos Aires,382,1,0,0,,1,0,,SVC_AR_2024
CALL-04800,2024-09-01,16:10,AG010,Tomás González,Mañana,Cobranzas,1,Venta,Chat derivado a voz,Buenos Aires,487,0,1,0,3.0,5,0,,SVC_AR_2024
CALL-00960,2024-09-05,22:14,AG008,Agustín Sánchez,Tarde,Ventas,2,Soporte Técnico,Callback,Mendoza,417,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-00226,2024-04-25,18:33,AG006,Nicolás Pérez,Noche,Cobranzas,1,Baja de Servicio,Chat derivado a voz,Buenos Aires,304,0,1,0,5.0,5,0,,SVC_AR_2024
CALL-03355,2024-06-06,20:02,AG011,Julieta Morales,Tarde,Soporte Técnico,4,consulta ,Inbound,CABA,213,0,1,0,6.0,2,0,,SVC_AR_2024
CALL-02486,2024-09-02,14:04,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Baja de Servicio,Inbound,Córdoba,428,0,0,0,7.0,5,0,,SVC_AR_2024
CALL-00563,2024-09-29,10:05,AG010,Tomás González,Mañana,Cobranzas,1,Consulta,Inbound,Rosario,155,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-03437,2024-04-26,19:46,AG010,Tomás González,Mañana,Cobranzas,1,Baja de Servicio,Chat derivado a voz,Mendoza,495,1,0,1,5.0,3,0,,SVC_AR_2024
CALL-01694,2024-02-21,22:15,AG002,Martín Rodríguez,Tarde,Cobranzas,1,consulta ,Callback,Tucumán,258,1,0,0,6.0,4,0,,SVC_AR_2024
CALL-01046,2024-11-23,14:44,AG004,Lucas García,Mañana,Ventas,2,Consulta,Outbound,Santa Fe,194,0,1,0,4.0,3,0,,SVC_AR_2024
CALL-03447,2024-03-27,21:23,AG014,Sebastián Castro,Tarde,Cobranzas,1,Consulta,Outbound,Tucumán,265,1,0,1,3.0,5,0,,SVC_AR_2024
CALL-04566,2024-01-31,13:40,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Baja de Servicio,Outbound,Mendoza,444,1,0,0,7.0,5,0,,SVC_AR_2024
CALL-00955,22/12/2024,13:54,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Consulta,Outbound,Tucumán,233,1,0,0,8.0,1,0,,SVC_AR_2024
CALL-01087,2024-07-23,13:25,AG006,Nicolás Pérez,Noche,Cobranzas,1,Baja de Servicio,Outbound,Córdoba,310,0,1,0,6.0,1,0,,SVC_AR_2024
CALL-02736,2024-01-16,21:20,AG007,ValentÃ­na LÃ³pez,Mañana,Soporte Técnico,6,Soporte Técnico,Chat derivado a voz,Córdoba,502,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-04919,2024-04-16,18:59,AG004,Lucas García,Mañana,Ventas,2,Reclamo,Callback,Rosario,415,1,0,0,10.0,5,0,,SVC_AR_2024
CALL-04736,2024-01-24,18:06,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Consulta,Callback,CABA,277,1,0,0,10.0,5,0,,SVC_AR_2024
CALL-04839,2024-12-06,17:17,AG001,Valentina López,Mañana,Atención al Cliente,3,Reclamo,Chat derivado a voz,Rosario,375,1,0,0,6.0,1,0,,SVC_AR_2024
CALL-01219,2024-03-19,08:08,AG004,Lucas García,Mañana,Ventas,2,Cobranza,Chat derivado a voz,Rosario,305,0,1,0,6.0,3,0,,SVC_AR_2024
CALL-01528,2024-11-10,07:21,AG004,Lucas García,Mañana,Ventas,2,Baja de Servicio,Chat derivado a voz,Tucumán,478,0,1,0,6.0,5,0,,SVC_AR_2024
CALL-03988,2024-07-10,14:20,AG003,Camila Fernández,Noche,Soporte Técnico,5,Venta,Inbound,CABA,-1,1,0,0,8.0,2,0,,SVC_AR_2024
CALL-01301,2024-12-07,16:54,AG010,Tomás González,Mañana,Cobranzas,1,Consulta,Callback,Mendoza,133,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-04907,2024-08-19,10:37,AG006,Nicolás Pérez,Noche,Cobranzas,1,Soporte Técnico,Outbound,CABA,545,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-00161,2024-02-05,11:47,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Soporte Técnico,Outbound,Santa Fe,505,0,0,0,6.0,4,0,,SVC_AR_2024
CALL-04068,2024-02-17,10:56,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Cobranza,Chat derivado a voz,CABA,385,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-00957,2024-03-26,11:47,AG001,Valentina López,Mañana,Atención al Cliente,3,Consulta,Inbound,Rosario,60,1,1,0,7.0,4,1,,SVC_AR_2024
CALL-03792,2024-09-01,11:19,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Cobranza,Inbound,Buenos Aires,223,0,1,0,6.0,4,0,,SVC_AR_2024
CALL-03235,2024-02-25,17:34,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Cobranza,Inbound,Santa Fe,212,1,0,0,10.0,3,0,,SVC_AR_2024
CALL-02870,2024-01-01,15:58,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Soporte Técnico,Inbound,Mendoza,509,1,0,0,10.0,5,0,,SVC_AR_2024
CALL-03778,2024-09-21,14:46,AG001,Valentina López,Mañana,Atención al Cliente,3,Soporte Técnico,Outbound,CABA,511,1,0,0,9.0,4,0,,SVC_AR_2024
CALL-04434,2024-09-12,07:33,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Baja de Servicio,Chat derivado a voz,CABA,374,1,1,0,,4,0,,SVC_AR_2024
CALL-02962,2024-06-10,19:06,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Cobranza,Callback,Buenos Aires,366,1,0,0,10.0,1,0,,SVC_AR_2024
CALL-02201,2024-05-13,18:35,AG008,Agustín Sánchez,Tarde,Ventas,2,Venta,Callback,Buenos Aires,460,1,0,0,9.0,4,0,,SVC_AR_2024
CALL-00099,2024-11-27,11:58,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Reclamo,Inbound,Buenos Aires,422,1,0,0,6.0,3,0,,SVC_AR_2024
CALL-02558,2024-01-01,13:12,AG004,Lucas García,Mañana,Ventas,2,Reclamo,Callback,Rosario,396,0,0,0,7.0,5,0,,SVC_AR_2024
CALL-03184,2024-02-07,15:58,AG004,Lucas García,Mañana,Ventas,2,Consulta,Inbound,Córdoba,208,1,1,1,4.0,4,0,,SVC_AR_2024
CALL-00254,2024-05-18,15:08,AG004,Lucas García,Mañana,Ventas,2,Cobranza,Outbound,Buenos Aires,292,0,1,0,3.0,2,0,,SVC_AR_2024
CALL-03924,2024-08-01,09:24,AG008,Agustín Sánchez,Tarde,Ventas,2,Venta,Outbound,Córdoba,476,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-04200,2024-07-29,21:05,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Cobranza,Callback,CABA,284,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-01446,2024-01-17,11:24,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Cobranza,Inbound,Buenos Aires,314,1,0,0,9.0,5,0,,SVC_AR_2024
CALL-01649,2024-05-18,14:59,AG003,Camila Fernández,Noche,Soporte Técnico,5,Soporte Técnico,Inbound,Buenos Aires,626,1,1,0,4.0,5,0,,SVC_AR_2024
CALL-04683,2024-03-04,18:40,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Reclamo,Chat derivado a voz,Córdoba,407,1,0,0,8.0,2,0,,SVC_AR_2024
CALL-04724,2024-07-04,11:19,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Reclamo,Outbound,Buenos Aires,258,1,1,0,5.0,5,0,,SVC_AR_2024
CALL-03992,2024-08-20,13:41,AG014,Sebastián Castro,Tarde,Cobranzas,1,Baja de Servicio,Inbound,Buenos Aires,442,1,0,1,6.0,3,1,Enfermedad,SVC_AR_2024
CALL-01697,2024-11-05,20:52,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Baja de Servicio,Chat derivado a voz,Tucumán,446,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-03192,2024-10-25,16:59,AG012,Ignacio Herrera,Noche,Ventas,2,Consulta,Outbound,Córdoba,227,1,0,0,9.0,5,0,,SVC_AR_2024
CALL-04500,2024-05-08,07:46,AG003,Camila Fernández,Noche,Soporte Técnico,5,Cobranza,Chat derivado a voz,Santa Fe,310,1,0,1,5.0,2,0,,SVC_AR_2024
CALL-01155,2024-12-03,12:01,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Venta,Callback,Córdoba,377,1,1,0,4.0,4,0,,SVC_AR_2024
CALL-02256,2024-08-16,22:42,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Consulta,Inbound,CABA,297,1,0,1,5.0,4,0,,SVC_AR_2024
CALL-01683,2024-12-08,16:13,AG012,Ignacio Herrera,Noche,Ventas,2,Cobranza,Inbound,CABA,235,0,1,0,5.0,5,0,,SVC_AR_2024
CALL-03171,2024-08-30,11:24,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Reclamo,Inbound,CABA,462,1,0,0,6.0,2,0,,SVC_AR_2024
CALL-02057,2024-10-02,14:51,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Reclamo,Inbound,Buenos Aires,409,1,0,0,5.0,2,0,,SVC_AR_2024
CALL-04091,2024-10-05,10:45,AG008,Agustín Sánchez,Tarde,Ventas,2,Reclamo,Callback,CABA,433,1,0,0,8.0,3,0,,SVC_AR_2024
CALL-03109,2024-02-23,19:35,AG008,Agustín Sánchez,Tarde,Ventas,2,Reclamo,Inbound,Buenos Aires,384,1,0,0,7.0,5,0,,SVC_AR_2024
CALL-04549,2024-12-12,08:15,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Baja de Servicio,Chat derivado a voz,Santa Fe,315,1,0,0,9.0,4,0,,SVC_AR_2024
CALL-03724,2024-10-08,18:08,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Reclamo,Callback,Rosario,352,1,0,0,8.0,3,0,,SVC_AR_2024
CALL-02050,2024-12-17,20:09,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Venta,Outbound,Santa Fe,458,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-03644,2024-08-29,15:45,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Reclamo,Callback,Santa Fe,363,1,0,0,4.0,5,0,,SVC_AR_2024
CALL-04943,2024-03-25,17:57,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Soporte Técnico,Outbound,Rosario,570,1,0,0,8.0,5,0,,SVC_AR_2024
CALL-00624,2024-02-18,13:30,AG008,Agustín Sánchez,Tarde,Ventas,2,Baja de Servicio,Outbound,Tucumán,400,1,0,0,6.0,4,1,,SVC_AR_2024
CALL-00263,2024-07-26,20:32,AG010,Tomás González,Mañana,Cobranzas,1,Baja de Servicio,Inbound,Buenos Aires,396,0,0,0,7.0,3,0,,SVC_AR_2024
CALL-03370,2024-06-02,17:15,AG007,ValentÃ­na LÃ³pez,Mañana,Soporte Técnico,6,Soporte Técnico,Callback,Santa Fe,581,1,0,0,10.0,3,0,,SVC_AR_2024
CALL-04062,2024-05-28,16:35,AG001,Valentina López,Mañana,Atención al Cliente,3,Consulta,Inbound,Mendoza,195,1,0,0,10.0,1,0,,SVC_AR_2024
CALL-01803,2024-02-01,09:31,AG003,Camila Fernández,Noche,Soporte Técnico,5,Consulta,Callback,CABA,93,1,0,0,7.0,3,0,,SVC_AR_2024
CALL-04737,2024-07-12,19:10,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Consulta,Callback,Mendoza,255,1,0,0,6.0,4,0,,SVC_AR_2024
CALL-01177,2024-12-21,11:34,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Soporte Técnico,Chat derivado a voz,Tucumán,582,1,0,0,7.0,3,0,,SVC_AR_2024
CALL-02386,2024-04-29,10:05,AG010,Tomás González,Mañana,Cobranzas,1,Consulta,Callback,CABA,201,1,0,0,9.0,5,0,,SVC_AR_2024
CALL-01960,2024-05-07,21:57,AG004,Lucas García,Mañana,Ventas,2,Reclamo,Chat derivado a voz,Santa Fe,389,1,0,0,10.0,3,0,,SVC_AR_2024
CALL-02977,2024-12-21,07:42,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Baja de Servicio,Outbound,Santa Fe,409,1,0,0,10.0,4,0,,SVC_AR_2024
CALL-00489,2024-03-07,22:58,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Baja de Servicio,Callback,CABA,406,1,0,0,10.0,4,0,,SVC_AR_2024
CALL-01844,2024-09-19,19:13,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Baja de Servicio,Inbound,Tucumán,451,0,1,0,5.0,3,0,,SVC_AR_2024
CALL-01735,2024-11-09,17:29,AG010,Tomás González,Mañana,Cobranzas,1,Reclamo,Callback,Rosario,451,0,1,0,6.0,5,0,,SVC_AR_2024
CALL-02912,2024-08-25,09:29,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Reclamo,Chat derivado a voz,Mendoza,374,0,1,0,6.0,4,1,,SVC_AR_2024
CALL-03220,2024-02-18,15:18,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Cobranza,Callback,Córdoba,244,1,1,0,8.0,4,0,,SVC_AR_2024
CALL-00147,2024-02-02,22:28,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Baja de Servicio,Inbound,Santa Fe,340,0,0,0,,5,0,,SVC_AR_2024
CALL-01987,2024-06-10,14:28,AG010,Tomás González,Mañana,Cobranzas,1,Reclamo,Inbound,Rosario,410,1,1,0,6.0,3,0,,SVC_AR_2024
CALL-01370,2024-03-24,16:31,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Baja de Servicio,Inbound,Santa Fe,456,1,0,0,,3,0,,SVC_AR_2024
CALL-02812,2024-08-02,09:57,AG004,Lucas García,Mañana,Ventas,2,Cobranza,Callback,Córdoba,342,1,0,0,7.0,3,0,,SVC_AR_2024
CALL-00660,2024-02-15,10:42,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Cobranza,Outbound,Córdoba,360,1,0,0,,4,0,,SVC_AR_2024
CALL-01795,2024-11-09,10:03,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Consulta,Inbound,Buenos Aires,60,1,0,0,9.0,4,0,,SVC_AR_2024
CALL-02512,2024-06-02,14:05,AG004,Lucas García,Mañana,Ventas,2,Soporte Técnico,Chat derivado a voz,Mendoza,490,1,0,0,,5,0,,SVC_AR_2024
CALL-03398,2024-12-13,11:35,AG006,Nicolás Pérez,Noche,Cobranzas,1,Consultas,Inbound,Buenos Aires,110,1,0,0,7.0,3,0,,SVC_AR_2024
CALL-04283,2024-01-13,16:11,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Cobranza,Outbound,Buenos Aires,249,1,0,0,,4,0,,SVC_AR_2024
CALL-01148,2024-10-22,07:19,AG006,Nicolás Pérez,Noche,Cobranzas,1,Soporte Técnico,Callback,Santa Fe,371,1,0,0,5.0,2,0,,SVC_AR_2024
CALL-03273,2024-11-01,14:47,AG008,Agustín Sánchez,Tarde,Ventas,2,Reclamo,Callback,Mendoza,307,1,0,0,,3,0,,SVC_AR_2024
CALL-00609,2024-09-26,12:01,AG003,Camila Fernández,Noche,Soporte Técnico,5,Reclamo,Chat derivado a voz,Rosario,407,1,0,0,,1,0,,SVC_AR_2024
CALL-03583,2024-07-30,17:24,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Cobranza,Outbound,Córdoba,245,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-01931,2024-03-26,09:14,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Venta,Outbound,Córdoba,396,1,0,0,7.0,5,0,,SVC_AR_2024
CALL-00198,2024-08-17,07:57,AG012,Ignacio Herrera,Noche,Ventas,2,Soporte Técnico,Outbound,Mendoza,497,0,0,0,,2,0,,SVC_AR_2024
CALL-02932,2024-01-06,16:51,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Reclamo,Chat derivado a voz,Buenos Aires,295,0,0,0,8.0,4,0,,SVC_AR_2024
CALL-02328,2024-09-20,09:53,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Venta,Chat derivado a voz,Córdoba,449,0,0,0,5.0,4,1,,SVC_AR_2024
CALL-04390,2024-02-02,13:32,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Baja de Servicio,Chat derivado a voz,Santa Fe,454,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-00767,2024-11-05,11:24,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Consulta,Outbound,CABA,140,1,0,0,5.0,4,0,,SVC_AR_2024
CALL-04497,2024-10-22,10:58,AG012,Ignacio Herrera,Noche,Ventas,2,Baja de Servicio,Outbound,Tucumán,439,1,0,0,9.0,5,0,,SVC_AR_2024
CALL-04219,2024-01-16,19:00,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Venta,Chat derivado a voz,Rosario,467,1,0,0,10.0,4,0,,SVC_AR_2024
CALL-03256,2024-01-31,11:08,AG012,Ignacio Herrera,Noche,Ventas,2,Cobranza,Callback,Santa Fe,334,1,0,0,8.0,3,0,,SVC_AR_2024
CALL-00203,2024-01-23,19:23,AG014,Sebastián Castro,Tarde,Cobranzas,1,Soporte Técnico,Inbound,Córdoba,488,0,1,0,5.0,3,0,,SVC_AR_2024
CALL-03511,2024-08-04,13:16,AG001,Valentina López,Mañana,Atención al Cliente,3,Reclamo,Chat derivado a voz,Santa Fe,333,0,1,0,3.0,3,0,,SVC_AR_2024
CALL-01734,2024-12-15,12:37,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Venta,Callback,Buenos Aires,447,1,0,0,4.0,4,0,,SVC_AR_2024
CALL-02778,2024-08-15,07:30,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Baja de Servicio,Inbound,Tucumán,337,1,1,0,7.0,2,0,,SVC_AR_2024
CALL-01708,2024-07-26,15:09,AG010,Tomás González,Mañana,Cobranzas,1,Baja de Servicio,Callback,Buenos Aires,367,1,0,0,5.0,4,0,,SVC_AR_2024
CALL-03475,2024-05-25,10:19,AG010,Tomás González,Mañana,Cobranzas,1,Cobranza,Inbound,Buenos Aires,312,0,0,0,,4,0,,SVC_AR_2024
CALL-00855,2024-03-13,14:19,AG003,Camila Fernández,Noche,Soporte Técnico,5,Baja de Servicio,Inbound,Santa Fe,475,1,0,0,7.0,2,0,,SVC_AR_2024
CALL-04738,2024-05-08,15:56,AG003,Camila Fernández,Noche,Soporte Técnico,5,Venta,Chat derivado a voz,CABA,524,1,0,0,7.0,1,0,,SVC_AR_2024
CALL-04098,2024-11-03,20:41,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Consulta,Outbound,Buenos Aires,286,1,0,0,10.0,5,0,,SVC_AR_2024
CALL-02161,2024-04-10,12:01,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Soporte Técnico,Callback,Rosario,414,1,0,0,8.0,5,0,,SVC_AR_2024
CALL-00699,2024-12-24,12:29,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Baja de Servicio,Inbound,CABA,366,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-04963,02/06/2024,18:24,AG004,Lucas García,Mañana,Ventas,2,Baja de Servicio,Outbound,Rosario,455,1,0,0,8.0,3,0,,SVC_AR_2024
CALL-03000,2024-06-27,22:59,AG014,Sebastián Castro,Tarde,Cobranzas,1,Soporte Técnico,Chat derivado a voz,Tucumán,463,1,0,0,7.0,3,0,,SVC_AR_2024
CALL-03697,2024-04-28,13:43,AG004,Lucas García,Mañana,Ventas,2,Reclamo,Outbound,Buenos Aires,389,0,0,0,,5,0,,SVC_AR_2024
CALL-01637,2024-04-19,12:20,AG006,Nicolás Pérez,Noche,Cobranzas,1,Soporte Técnico,Chat derivado a voz,Buenos Aires,522,1,0,1,2.0,4,0,,SVC_AR_2024
CALL-03458,2024-11-03,12:20,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Consulta,Chat derivado a voz,Rosario,211,1,0,1,5.0,4,0,,SVC_AR_2024
CALL-03582,2024-09-09,07:51,AG012,Ignacio Herrera,Noche,Ventas,2,Soporte Técnico,Callback,Rosario,609,1,0,0,9.0,4,0,,SVC_AR_2024
CALL-01292,2024-03-16,22:55,AG003,Camila Fernández,Noche,Soporte Técnico,5,Soporte Técnico,Callback,Córdoba,584,1,0,0,10.0,3,0,,SVC_AR_2024
CALL-04660,2024-07-24,16:23,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Consulta,Callback,Rosario,-1,0,1,0,5.0,4,0,,SVC_AR_2024
CALL-01854,2024-04-30,21:55,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Baja de Servicio,Chat derivado a voz,Córdoba,539,0,1,0,4.0,5,0,,SVC_AR_2024
CALL-03764,2024-09-11,17:22,AG006,Nicolás Pérez,Noche,Cobranzas,1,Baja de Servicio,Callback,Santa Fe,389,1,1,0,,4,0,,SVC_AR_2024
CALL-03305,2024-04-01,22:48,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Soporte Técnico,Outbound,Córdoba,547,0,1,0,4.0,4,0,,SVC_AR_2024
CALL-04928,2024-11-03,14:04,AG008,Agustín Sánchez,Tarde,Ventas,2,Reclamo,Inbound,Mendoza,456,1,0,0,6.0,4,0,,SVC_AR_2024
CALL-03744,2024-07-31,22:50,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Baja de Servicio,Outbound,Rosario,294,1,0,0,9.0,4,1,,SVC_AR_2024
CALL-03446,2024-12-27,17:26,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Baja de Servicio,Callback,Buenos Aires,339,1,0,0,7.0,5,0,,SVC_AR_2024
CALL-01999,2024-06-24,12:33,AG003,Camila Fernández,Noche,Soporte Técnico,5,Reclamo,Callback,Rosario,387,1,0,1,6.0,5,0,,SVC_AR_2024
CALL-00664,2024-06-05,21:30,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Consulta,Outbound,Buenos Aires,224,1,0,0,7.0,1,0,,SVC_AR_2024
